model,seed,target,validity,uniqueness,internal_diversity,scaffold_diversity,mean_qed,mean_sa,fragment_incorporation,fraction_medchem_pass,fraction_pains_free,fraction_bms_free,fraction_lipinski,novelty,nonidenticality,effective_novelty,snn,effective_hit_rate,effective_medchem_pass,mean_qed_novel,mean_sa_novel,avg_top_1,avg_top_10,avg_top_100,avg_top_1_norm,avg_top_10_norm,avg_top_100_norm,auc_top_10,valid_pose_rate,oracle_efficiency_80,oracle_efficiency_100,avg_top_1_filtered,avg_top_10_filtered,avg_top_100_filtered,auc_top_10_filtered,n_molecules_total,n_molecules_attempted,total_gen_time,avg_gen_time_per_mol,total_eval_time,avg_eval_time_per_mol,total_time,avg_time_per_mol
A2C,run_20260430_215420_r04,PEPCK,0.9550898203592815,0.670846394984326,0.46256927749786325,0.3146417445482866,0.35632006462661175,2.792290167047777,1.0,0.9392523364485982,1.0,0.9781931464174455,0.4423676012461059,0.9968847352024922,0.0,0.0,0.6369485127428031,0.6387225548902196,0.9390625,0.3560800836466845,2.7933085176754426,1.6948616600790518,1.5284584980237157,1.2112648221343874,1.6948616600790518,1.5284584980237157,1.2112648221343874,1.270888460233683,1.0,506.0,89.0,1.6948616600790518,1.5284584980237157,1.2112648221343874,1.2731232074404426,1002,916,91.03,0.0909,2418.42,2.6402,2509.46,2.7311
A2C,run_20260430_215420_r02,TTK,0.7174975562072337,0.9945504087193461,0.728997938340865,0.6753424657534246,0.5689712681697203,2.7452187905985364,1.0,0.9273972602739726,1.0,0.9424657534246575,0.8424657534246576,1.0,0.0,0.0,0.30353771801467605,0.7135874877810362,0.9273972602739726,0.5689712681697203,2.7452187905985364,1.70131845841785,1.0887423935091278,0.7037778904665315,1.70131845841785,1.0887423935091278,0.7037778904665315,0.9145463170605483,1.0,298.0,376.0,1.70131845841785,1.0887423935091278,0.7037778904665315,0.9146778944777536,1023,675,89.52,0.0875,1276.83,1.8916,1366.35,1.9791
A2C,run_20260430_215420_r02,VEGFR2,0.025717111770524232,1.0,0.7021570651858298,0.8461538461538461,0.6127249930771217,3.368364052178758,1.0,0.9615384615384616,0.9615384615384616,1.0,0.8461538461538461,1.0,0.0,0.0,0.19467004558225134,0.025717111770524232,0.9615384615384616,0.6127249930771217,3.368364052178758,0.0,0.0,0.0,-1.740688685874912,-1.7424455375966268,-1.7424455375966268,0.0,1.0,1.0,1011.0,0.0,0.0,0.0,0.0,1011,25,48.8,0.0483,222.89,8.9156,271.69,8.9639
A2C,run_20260430_215420_r03,ITK,0.943359375,1.0,0.819642726288575,0.9368530020703933,0.6270514560545264,2.8737359999355694,0.7308488612836439,0.9716713881019831,0.989648033126294,0.9824016563146998,0.9265010351966874,1.0,0.0,0.0,0.24078742105084744,0.689453125,0.9716713881019831,0.6270514560545264,2.8737359999355694,1.5635313531353143,1.477722772277228,1.0503300330033,1.5635313531353143,1.477722772277228,1.0503300330033,1.1615493824773107,1.0,364.0,250.0,1.5635313531353143,1.477722772277228,1.0503300330033,1.1615493824773107,1024,669,65.02,0.0635,885.29,1.3233,950.31,1.3868
A2C,run_20260430_215420_r05,CHK1,0.2627372627372627,0.7832699619771863,0.721123712042163,0.6262135922330098,0.5062141071083972,2.707772916357506,1.0,0.9757281553398058,1.0,0.9805825242718447,0.941747572815534,1.0,0.0038022813688212928,0.000999000999000999,0.33505530480791285,0.2057942057942058,0.9757281553398058,0.5062141071083972,2.707772916357506,1.0261682242990655,0.8050467289719627,0.5058691588785047,1.0261682242990655,0.8050467289719627,0.5058691588785047,0.6730886870139207,1.0,244.0,1001.0,1.0261682242990655,0.8050467289719627,0.5058691588785047,0.6760902582064131,1001,258,96.23,0.0961,400.45,1.5521,496.68,1.6483
A2C,run_20260430_215420_r02,DPP4,0.654296875,0.9970149253731343,0.7497996051917415,0.7754491017964071,0.6624139774741398,3.516430129789329,0.7320359281437125,0.9570552147239264,0.9985029940119761,0.9446107784431138,0.8547904191616766,1.0,0.004477611940298508,0.0029296875,0.3215555837204543,0.4775390625,0.9570552147239264,0.6624139774741398,3.516430129789329,1.511128775834658,1.3930842607313196,0.9027424483306821,1.511128775834658,1.3930842607313196,0.9027424483306821,1.1479010504645268,1.0,310.0,126.0,1.511128775834658,1.3930842607313196,0.9027424483306821,1.1479010504645268,1024,457,94.16,0.092,560.62,1.2267,654.78,1.3187
A2C,run_20260430_215420_r03,DPP4,0.6728515625,0.9970972423802612,0.7472914619236244,0.7612809315866085,0.6649236352066294,3.508633375496783,0.7001455604075691,0.9501039501039501,0.992721979621543,0.9446870451237264,0.8719068413391557,1.0,0.001451378809869376,0.0009765625,0.3110970581398162,0.4697265625,0.9501039501039501,0.6649236352066294,3.508633375496783,2.0278219395866457,1.444753577106518,0.8453895071542125,2.0278219395866457,1.444753577106518,0.8453895071542125,1.017110919800775,1.0,701.0,288.0,2.0278219395866457,1.444753577106518,0.8453895071542125,1.0171522543420521,1024,454,90.24,0.0881,578.1,1.2734,668.34,1.3615
A2C,run_20260430_215420_r05,ITK,0.93359375,0.997907949790795,0.8241625916767796,0.9433962264150944,0.6072917133514505,2.907617599903215,0.7138364779874213,0.9574155653450808,0.980083857442348,0.9769392033542977,0.8983228511530398,1.0,0.0,0.0,0.2327807457638321,0.6650390625,0.9574155653450808,0.6072917133514505,2.907617599903215,2.2896039603960405,1.7648514851485153,1.0858498349834984,2.2896039603960405,1.7648514851485153,1.0858498349834984,1.2177682001598602,1.0,679.0,230.0,2.2896039603960405,1.7648514851485153,1.0858498349834984,1.2177682001598602,1024,637,51.75,0.0505,947.94,1.4881,999.69,1.5387
A2C,run_20260430_215420_r04,TTK,0.7145650048875856,0.9986320109439124,0.7299239476600572,0.6863013698630137,0.6112658218667716,2.859606805794041,1.0,0.9465753424657535,0.9986301369863013,0.9534246575342465,0.8986301369863013,1.0,0.0,0.0,0.30524746786864293,0.7135874877810362,0.9465753424657535,0.6112658218667716,2.859606805794041,1.0522312373225151,0.8141480730223124,0.5491125760649086,1.0522312373225151,0.8141480730223124,0.5491125760649086,0.6895375679850259,1.0,217.0,1023.0,1.0522312373225151,0.8141480730223124,0.5491125760649086,0.6896865568060687,1023,673,74.17,0.0725,1055.69,1.5686,1129.86,1.6411
A2C,run_20260430_215420_r05,DPP4,0.697265625,0.9943977591036415,0.7434637587571561,0.7070422535211267,0.6752002200259117,3.4800454897250512,0.6845070422535211,0.9650205761316872,0.995774647887324,0.9577464788732394,0.8647887323943662,1.0,0.0028011204481792717,0.001953125,0.3167783273397246,0.474609375,0.9650205761316872,0.6752002200259117,3.4800454897250512,1.868839427662957,1.4205087440381559,0.8608505564387908,1.868839427662957,1.4205087440381559,0.8608505564387908,1.1147064257501986,1.0,307.0,239.0,1.868839427662957,1.4205087440381559,0.8608505564387908,1.1147064257501986,1024,460,71.89,0.0702,522.83,1.1366,594.73,1.2068
A2C,run_20260430_215420_r02,CHK1,0.21414342629482072,0.7953488372093023,0.7163067842237307,0.6491228070175439,0.5364088592513541,2.700128509623572,1.0,0.9649122807017544,0.9941520467836257,0.9707602339181286,0.9649122807017544,1.0,0.004651162790697674,0.00099601593625498,0.3382175472057114,0.17031872509960158,0.9649122807017544,0.5364088592513541,2.700128509623572,0.9457943925233646,0.7693457943925234,0.46891588785046723,0.9457943925233646,0.7693457943925234,0.46891588785046723,0.6958913877201475,1.0,112.0,1004.0,0.9457943925233646,0.7693457943925234,0.46891588785046723,0.6985304893761256,1004,209,110.47,0.11,407.03,1.9475,517.5,2.0575
A2C,run_20260430_215420_r03,CHK1,0.2219074598677998,0.7489361702127659,0.7127814687602144,0.5,0.5365557749038294,2.624335437105423,1.0,0.9545454545454546,1.0,0.9602272727272727,0.9772727272727273,1.0,0.0,0.0,0.35665240362979717,0.16619452313503305,0.9545454545454546,0.5365557749038294,2.624335437105423,1.0635514018691592,0.8386915887850469,0.4544112149532711,1.0635514018691592,0.8386915887850469,0.4544112149532711,0.6924629124637067,1.0,182.0,1059.0,1.0635514018691592,0.8386915887850469,0.4544112149532711,0.7010349454853174,1059,214,115.0,0.1086,348.65,1.6292,463.65,1.7378
A2C,run_20260430_215420_r04,ITK,0.947265625,1.0,0.820895224525328,0.9525773195876288,0.5969011767357844,2.938844357613386,0.8195876288659794,0.9635220125786164,0.9814432989690721,0.9814432989690721,0.8701030927835052,1.0,0.0,0.0,0.23573855888758635,0.7763671875,0.9635220125786164,0.5969011767357844,2.938844357613386,1.9801980198019808,1.774752475247525,1.200123762376237,1.9801980198019808,1.774752475247525,1.200123762376237,1.4061347785169145,1.0,374.0,128.0,1.9801980198019808,1.774752475247525,1.200123762376237,1.4061347785169145,1024,752,62.4,0.0609,1377.19,1.8314,1439.59,1.8923
A2C,run_20260430_215420_r04,DPP4,0.7172211350293543,0.9890859481582538,0.7360086079515968,0.6827586206896552,0.7034850609103118,3.4396318064502736,0.7268965517241379,0.9468690702087287,0.9944827586206897,0.9420689655172414,0.9020689655172414,1.0,0.002728512960436562,0.0019569471624266144,0.3220044547027047,0.5156555772994129,0.9468690702087287,0.7034850609103118,3.4396318064502736,1.511128775834658,1.1649443561208268,0.7579093799682035,1.511128775834658,1.1649443561208268,0.7579093799682035,0.8989604301550312,1.0,370.0,505.0,1.511128775834658,1.1649443561208268,0.7579093799682035,0.8989604301550312,1022,493,72.44,0.0709,551.82,1.1193,624.26,1.1902
A2C,run_20260430_215420_r03,PptT,0.02665350444225074,0.8888888888888888,0.6469619625268412,0.7083333333333334,0.5057501520172382,2.872223063022398,1.0,0.875,1.0,1.0,0.75,0.375,0.0,0.0,0.7537663290287672,0.008884501480750246,1.0,0.6650367399847869,2.5006718030280704,0.7573645154036429,0.4722284686305375,0.24596943713886263,0.7573645154036429,0.4722284686305375,0.19499222729539226,0.45905162606878286,1.0,13.0,1013.0,0.7573645154036429,0.4722284686305375,0.24596943713886263,0.4605541997211426,1013,24,0.0,0.0,112.75,4.6979,112.75,4.6979
A2C,run_20260430_215420_r01,TTK,0.544921875,0.9982078853046595,0.7308975962004223,0.6858168761220825,0.5950675668277281,2.801137585595462,1.0,0.9515260323159784,0.9982046678635548,0.9569120287253142,0.8545780969479354,1.0,0.0,0.0,0.29649611604793036,0.5439453125,0.9515260323159784,0.5950675668277281,2.801137585595462,1.1764705882352942,0.9637423935091277,0.6088742393509129,1.1764705882352942,0.9637423935091277,0.6088742393509129,0.682732201009445,1.0,480.0,1024.0,1.1764705882352942,0.9637423935091277,0.6088742393509129,0.6832998069356158,1024,511,91.45,0.0893,954.49,1.8679,1045.94,1.9572
A2C,run_20260430_215420_r02,PEPCK,0.8761814744801513,0.6623516720604099,0.470802445764105,0.31758957654723124,0.3560857350558061,2.8001658698766145,1.0,0.9250814332247557,0.995114006514658,0.9788273615635179,0.4543973941368078,0.996742671009772,0.0,0.0,0.6270140565679301,0.5784499054820416,0.9248366013071896,0.3558340087710102,2.8012565493004122,1.8885375494071146,1.592885375494071,1.2153359683794462,1.8885375494071146,1.592885375494071,1.2153359683794462,1.3560371944977847,1.0,310.0,95.0,1.8885375494071146,1.592885375494071,1.2153359683794462,1.3585589868794439,1058,824,102.08,0.0965,2379.94,2.8883,2482.02,2.9848
A2C,run_20260430_215420_r04,CHK1,0.23000987166831194,0.8669527896995708,0.7199520255392378,0.6089108910891089,0.495270352049469,2.6804063319151714,1.0,0.9851485148514851,0.995049504950495,0.9900990099009901,0.9405940594059405,1.0,0.0,0.0,0.3326911914331116,0.19940769990128332,0.9851485148514851,0.495270352049469,2.6804063319151714,1.0953271028037386,0.8764485981308411,0.5658130841121494,1.0953271028037386,0.8764485981308411,0.5658130841121494,0.7479180928305857,1.0,178.0,1013.0,1.0953271028037386,0.8764485981308411,0.5658130841121494,0.7488826453259387,1013,228,98.93,0.0977,450.2,1.9746,549.13,2.0722
A2C,run_20260430_215420_r03,TTK,0.7958984375,0.9975460122699387,0.7272497969717855,0.7060270602706027,0.5554612441151782,2.71490583778051,1.0,0.9360393603936039,0.997539975399754,0.956949569495695,0.8339483394833949,1.0,0.0,0.0,0.3136973407918398,0.7939453125,0.9360393603936039,0.5554612441151782,2.71490583778051,1.1460446247464504,1.066176470588235,0.7492900608519267,1.1460446247464504,1.066176470588235,0.7492900608519267,0.9044948368962347,1.0,166.0,499.0,1.1460446247464504,1.066176470588235,0.7492900608519267,0.9056048881309438,1024,746,84.35,0.0824,1409.39,1.8893,1493.74,1.9716
A2C,run_20260430_215420_r05,PptT,0.04861111111111111,0.7142857142857143,0.6165860534881242,0.42857142857142855,0.5992839879819885,2.5890545247610754,1.0,0.9142857142857143,1.0,1.0,0.8571428571428571,0.5714285714285714,0.0,0.0,0.6302493001297601,0.01984126984126984,1.0,0.741113329540948,2.2094800540676367,0.7326287384753767,0.4616595457611873,0.20216424336494312,0.7326287384753767,0.4616595457611873,0.17500425060468272,0.45803301689255443,1.0,13.0,1008.0,0.7326287384753767,0.4616595457611873,0.20216424336494312,0.45953274996128934,1008,41,0.0,0.0,141.9,3.461,141.9,3.461
A2C,run_20260430_215420_r04,VEGFR2,0.01693227091633466,1.0,0.6752463236149899,0.8235294117647058,0.6748926830189049,2.8019729670795215,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.20530216921439437,0.01693227091633466,1.0,0.6748926830189049,2.8019729670795215,0.0,0.0,0.0,-0.7744202389318341,-0.7744202389318341,-0.7744202389318341,0.0,1.0,1.0,1004.0,0.0,0.0,0.0,0.0,1004,17,44.92,0.0447,91.9,5.4057,136.81,5.4504
A2C,run_20260430_215420_r01,VEGFR2,0.030723488602576808,1.0,0.6882460578672973,0.7741935483870968,0.664940523008163,2.796320400872316,1.0,0.9032258064516129,0.9032258064516129,1.0,0.967741935483871,1.0,0.0,0.0,0.21187283941967036,0.030723488602576808,0.9032258064516129,0.664940523008163,2.796320400872316,0.0,0.0,0.0,-1.512297962052003,-1.512297962052003,-1.512297962052003,0.0,1.0,1.0,1009.0,0.0,0.0,0.0,0.0,1009,28,52.13,0.0517,143.77,5.1348,195.91,5.1865
AHC,run_20260430_215906_r01,PEPCK,0.6534653465346535,0.7454545454545455,0.4870812807758127,0.3150406504065041,0.3575757771495793,2.803779438351143,1.0,0.8922764227642277,0.9979674796747967,0.975609756097561,0.47560975609756095,0.9959349593495935,0.0,0.0,0.6164940445012885,0.48514851485148514,0.8918367346938776,0.3572674579616047,2.8051564239517814,1.9399209486166011,1.5304347826086961,1.1483399209486163,1.9399209486166011,1.5304347826086961,1.1483399209486163,1.293288067937229,1.0,421.0,84.0,1.9399209486166011,1.5304347826086961,1.1483399209486163,1.2957646789523676,1010,603,124.8,0.1236,4590.87,7.6134,4715.67,7.737
A2C,run_20260430_215420_r05,PEPCK,0.9341317365269461,0.6260683760683761,0.45653976715910893,0.2764505119453925,0.37371021523692327,2.75699550601107,1.0,0.9539249146757679,1.0,0.9778156996587031,0.568259385665529,0.9965870307167235,0.0,0.0,0.6425603884888298,0.5828343313373253,0.9537671232876712,0.3735067776925177,2.7579906345720855,2.070355731225297,1.549407114624506,1.160316205533597,2.070355731225297,1.549407114624506,1.160316205533597,1.2374326445922388,1.0,437.0,149.0,2.070355731225297,1.549407114624506,1.160316205533597,1.2394026161241731,1002,907,84.7,0.0845,2061.68,2.2731,2146.38,2.3576
A2C,run_20260430_215420_r05,TTK,0.6007827788649707,0.9837133550488599,0.7147507679745608,0.6374172185430463,0.647562914771642,2.6785689771868704,1.0,0.9552980132450332,0.9950331125827815,0.9619205298013245,0.9437086092715232,1.0,0.0,0.0,0.3065014197266871,0.5909980430528375,0.9552980132450332,0.647562914771642,2.6785689771868704,0.9178498985801218,0.8435598377281947,0.5126774847870179,0.9178498985801218,0.8435598377281947,0.5126774847870179,0.6962585045827496,1.0,244.0,1022.0,0.9178498985801218,0.8435598377281947,0.5126774847870179,0.6963497875531885,1022,571,68.37,0.0669,792.75,1.3884,861.12,1.4553
AHC,run_20260430_215906_r01,ITK,0.923828125,1.0,0.821407123331718,0.952431289640592,0.5821661077075092,2.930386296887946,0.7801268498942917,0.9498644986449865,0.9820295983086681,0.9693446088794926,0.8625792811839323,1.0,0.0,0.0,0.2358956148396461,0.720703125,0.9498644986449865,0.5821661077075092,2.930386296887946,1.6336633663366344,1.5226897689768983,1.0487623762376244,1.6336633663366344,1.5226897689768983,1.0487623762376244,1.1493961346818282,1.0,437.0,303.0,1.6336633663366344,1.5226897689768983,1.0487623762376244,1.1493961346818282,1024,682,95.43,0.0932,3268.98,4.7932,3364.41,4.8864
AHC,run_20260430_215906_r01,CHK1,0.24533856722276742,0.912,0.7317571681479312,0.7456140350877193,0.49801193223390033,2.7907816445837628,1.0,0.9429824561403509,0.9868421052631579,0.9649122807017544,0.9385964912280702,1.0,0.0,0.0,0.3212700321558836,0.2237487733071639,0.9429824561403509,0.49801193223390033,2.7907816445837628,1.0149532710280373,0.8861682242990657,0.5962990654205608,1.0149532710280373,0.8861682242990657,0.5962990654205608,0.7720832225106161,1.0,121.0,1019.0,1.0149532710280373,0.8861682242990657,0.5962990654205608,0.7741883518882227,1019,233,139.58,0.137,1183.1,5.0777,1322.68,5.2147
A2C,run_20260430_215420_r05,VEGFR2,0.025540275049115914,1.0,0.7132544534203632,0.8846153846153846,0.610842490006599,3.0702548023923337,1.0,0.8846153846153846,0.9230769230769231,0.9615384615384616,0.8461538461538461,1.0,0.0,0.0,0.2038628432527003,0.025540275049115914,0.8846153846153846,0.610842490006599,3.0702548023923337,0.6310611384399154,0.12621222768798307,0.12621222768798307,0.6310611384399154,-0.25228390723822924,-0.25228390723822924,0.015652547883701243,1.0,766.0,1018.0,0.6310611384399154,0.12621222768798307,0.12621222768798307,0.015652547883701243,1018,23,46.06,0.0452,143.71,6.2483,189.77,6.2936
AHC,run_20260430_215906_r01,TTK,0.5405669599217986,0.9801084990958409,0.7242621318867001,0.6642066420664207,0.6044474603515622,2.710270929515722,1.0,0.922509225092251,0.992619926199262,0.9317343173431735,0.8911439114391144,1.0,0.0,0.0,0.30180655708173515,0.5298142717497556,0.922509225092251,0.6044474603515622,2.710270929515722,1.171399594320487,0.9373732251521298,0.524492900608519,1.171399594320487,0.9373732251521298,0.524492900608519,0.6516763773969493,1.0,487.0,1023.0,1.171399594320487,0.9373732251521298,0.524492900608519,0.6517389878334229,1023,505,97.07,0.0949,2411.3,4.7749,2508.37,4.8697
AHC,run_20260430_215906_r01,DPP4,0.6513671875,0.9940029985007496,0.7473277008067966,0.7662141779788839,0.6698966291515135,3.455966857909414,0.7164404223227753,0.9347368421052632,0.995475113122172,0.9366515837104072,0.8672699849170438,1.0,0.0029985007496251873,0.001953125,0.3158488767850521,0.4638671875,0.9347368421052632,0.6698966291515135,3.455966857909414,1.7178060413354528,1.3418124006359302,0.836526232114467,1.7178060413354528,1.3418124006359302,0.836526232114467,1.0120757619982115,1.0,318.0,308.0,1.7178060413354528,1.3418124006359302,0.836526232114467,1.0120757619982115,1024,442,97.92,0.0956,839.25,1.8988,937.16,1.9944
AHC,run_20260430_215906_r02,PptT,0.1288404360753221,0.823076923076923,0.5590503991801727,0.40186915887850466,0.6810533879736081,2.3979225263385624,1.0,0.9626168224299065,1.0,0.9906542056074766,0.9439252336448598,0.8598130841121495,0.0,0.0,0.4409480781593002,0.09117938553022795,0.9891304347826086,0.7252178209198419,2.2842435112276225,0.7618619293906006,0.4825725208005397,0.20100067461209808,0.7618619293906006,0.4825725208005397,0.20100067461209808,0.4722335293444411,1.0,13.0,1009.0,0.7618619293906006,0.4825725208005397,0.20100067461209808,0.4737454053081306,1009,124,0.0,0.0,247.99,1.9999,247.99,1.9999
AHC,run_20260430_215906_r02,ITK,0.92578125,1.0,0.8260966089691723,0.9767932489451476,0.5481745548599478,2.9844331432987623,0.7521097046413502,0.9509116409537167,0.9831223628691983,0.9725738396624473,0.8565400843881856,1.0,0.0,0.0,0.23916195577824784,0.6962890625,0.9509116409537167,0.5481745548599478,2.9844331432987623,2.033828382838284,1.546617161716172,1.026031353135314,2.033828382838284,1.546617161716172,1.026031353135314,1.0446098503893357,1.0,622.0,431.0,2.033828382838284,1.546617161716172,1.026031353135314,1.0446098503893357,1024,658,70.58,0.0689,2275.03,3.4575,2345.6,3.5264
AHC,run_20260430_215906_r01,VEGFR2,0.015968063872255488,1.0,0.685427616387054,0.8125,0.6231624313163202,2.7497263726397447,1.0,0.9375,1.0,0.9375,0.875,1.0,0.0,0.0,0.20923586824390775,0.015968063872255488,0.9375,0.6231624313163202,2.7497263726397447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1002.0,1002.0,0.0,0.0,0.0,0.0,1002,15,74.75,0.0746,462.64,30.8425,537.38,30.9171
